value,timestamp
" 0.025",2018-03-06T02:27:02.000Z
" 0.206",2018-03-06T02:27:05.000Z
" 0.514",2018-03-06T02:27:09.000Z
" 0.524",2018-03-06T02:27:13.000Z
" 0.191",2018-03-06T02:27:27.000Z
" 0.815",2018-03-06T02:27:35.000Z
" 0.939",2018-03-06T02:27:38.000Z
" 0.584",2018-03-06T02:27:49.000Z
" 0.423",2018-03-06T02:27:53.000Z
" 0.024",2018-03-06T02:28:04.000Z
" 0.024",2018-03-06T02:28:08.000Z
" 0.089",2018-03-06T02:28:11.000Z
" 0.089",2018-03-06T02:28:15.000Z
" 0.089",2018-03-06T02:28:19.000Z
" 0.090",2018-03-06T02:28:22.000Z
" 0.090",2018-03-06T02:28:40.000Z
" 0.090",2018-03-06T02:28:51.000Z
" 0.090",2018-03-06T02:28:59.000Z
" 0.090",2018-03-06T02:29:06.000Z
" 0.090",2018-03-06T02:29:13.000Z
" 0.090",2018-03-06T02:29:17.000Z
" 0.090",2018-03-06T02:29:21.000Z
" 0.090",2018-03-06T02:29:24.000Z
" 0.089",2018-03-06T02:29:32.000Z
" 0.088",2018-03-06T02:29:50.000Z
" 0.089",2018-03-06T02:30:01.000Z
" 0.089",2018-03-06T02:30:08.000Z
" 0.089",2018-03-06T02:30:12.000Z
" 0.089",2018-03-06T02:30:19.000Z
" 0.089",2018-03-06T02:30:34.000Z
" 0.089",2018-03-06T02:30:38.000Z
" 0.089",2018-03-06T02:30:41.000Z
" 0.089",2018-03-06T02:31:22.000Z
" 0.088",2018-03-06T02:31:25.000Z
" 0.088",2018-03-06T02:31:36.000Z
" 0.089",2018-03-06T02:31:44.000Z
" 0.089",2018-03-06T02:31:58.000Z
" 0.089",2018-03-06T02:32:02.000Z
" 0.088",2018-03-06T02:32:13.000Z
" 0.089",2018-03-06T02:32:20.000Z
" 0.089",2018-03-06T02:32:24.000Z
" 0.088",2018-03-06T02:32:28.000Z
" 0.089",2018-03-06T02:32:31.000Z
" 0.089",2018-03-06T02:32:35.000Z
" 0.089",2018-03-06T02:32:42.000Z
" 0.089",2018-03-06T02:32:49.000Z
" 0.088",2018-03-06T02:33:04.000Z
" 0.089",2018-03-06T02:33:11.000Z
" 0.088",2018-03-06T02:33:19.000Z
" 0.089",2018-03-06T02:33:44.000Z
" 0.088",2018-03-06T02:34:03.000Z
" 0.088",2018-03-06T02:34:10.000Z
" 0.088",2018-03-06T02:34:14.000Z
" 0.088",2018-03-06T02:34:28.000Z
" 0.087",2018-03-06T02:34:39.000Z
" 0.086",2018-03-06T02:34:43.000Z
" 0.087",2018-03-06T02:34:47.000Z
" 0.087",2018-03-06T02:34:54.000Z
" 0.087",2018-03-06T02:35:01.000Z
" 0.087",2018-03-06T02:35:05.000Z
" 0.087",2018-03-06T02:35:09.000Z
" 1.268",2018-03-06T02:35:16.000Z
" 1.278",2018-03-06T02:35:20.000Z
" 1.258",2018-03-06T02:35:31.000Z
" 0.088",2018-03-06T02:35:34.000Z
" 1.264",2018-03-06T02:35:38.000Z
" 0.088",2018-03-06T02:35:42.000Z
" 1.238",2018-03-06T02:35:49.000Z
" 1.220",2018-03-06T02:35:56.000Z
" 1.207",2018-03-06T02:36:04.000Z
" 1.201",2018-03-06T02:36:07.000Z
" 1.194",2018-03-06T02:36:15.000Z
" 1.192",2018-03-06T02:36:18.000Z
" 1.189",2018-03-06T02:36:22.000Z
" 1.174",2018-03-06T02:36:33.000Z
" 1.143",2018-03-06T02:36:51.000Z
" 1.131",2018-03-06T02:36:55.000Z
" 1.072",2018-03-06T02:37:06.000Z
" 0.024",2018-03-06T02:37:13.000Z
" 0.024",2018-03-06T02:37:20.000Z
" 0.024",2018-03-06T02:37:28.000Z
" 0.024",2018-03-06T02:37:50.000Z
" 0.024",2018-03-06T02:37:57.000Z
" 0.021",2018-03-06T02:38:01.000Z
" 0.028",2018-03-06T02:38:23.000Z
" 0.028",2018-03-06T02:38:26.000Z
" 0.028",2018-03-06T02:38:30.000Z
" 0.028",2018-03-06T02:38:34.000Z
" 0.028",2018-03-06T02:38:37.000Z
" 0.028",2018-03-06T02:38:59.000Z
" 0.028",2018-03-06T02:39:07.000Z
" 0.028",2018-03-06T02:39:18.000Z
" 0.028",2018-03-06T02:39:25.000Z
" 0.028",2018-03-06T02:39:32.000Z
" 0.028",2018-03-06T02:39:36.000Z
