Hora;Potencia (W);Fecha
18:57:14;14,648;2018-02-01
18:57:18;14,648;2018-02-01
18:57:21;14,648;2018-02-01
18:57:25;29,297;2018-02-01
18:57:29;14,648;2018-02-01
18:57:32;20,508;2018-02-01
18:57:36;14,648;2018-02-01
18:57:40;26,367;2018-02-01
18:57:43;14,648;2018-02-01
18:57:47;14,648;2018-02-01
18:57:51;17,578;2018-02-01
18:57:55;26,367;2018-02-01
18:57:58;14,648;2018-02-01
18:58:02;14,648;2018-02-01
18:58:06;38,086;2018-02-01
18:58:09;14,648;2018-02-01
18:58:17;29,297;2018-02-01
18:58:13;17,578;2018-02-01
18:58:21;8,789;2018-02-01
18:58:28;11,719;2018-02-01
18:58:24;20,508;2018-02-01
18:58:32;17,578;2018-02-01
18:58:35;5,859;2018-02-01
18:58:39;14,648;2018-02-01
18:58:46;17,578;2018-02-01
18:58:50;20,508;2018-02-01
18:58:54;14,648;2018-02-01
18:58:58;20,508;2018-02-01
18:58:43;14,648;2018-02-01
18:59:01;11,719;2018-02-01
18:59:05;32,227;2018-02-01
18:59:09;14,648;2018-02-01
18:59:12;17,578;2018-02-01
18:59:20;20,508;2018-02-01
18:59:16;14,648;2018-02-01
18:59:23;8,789;2018-02-01
18:59:27;17,578;2018-02-01
18:59:31;14,648;2018-02-01
18:59:35;20,508;2018-02-01
18:59:42;14,648;2018-02-01
18:59:49;14,648;2018-02-01
18:59:46;11,719;2018-02-01
18:59:53;14,648;2018-02-01
18:59:57;17,578;2018-02-01
19:00:00;8,789;2018-02-01
19:00:04;14,648;2018-02-01
19:00:15;8,789;2018-02-01
19:00:19;14,648;2018-02-01
19:00:23;14,648;2018-02-01
19:00:12;17,578;2018-02-01
19:00:26;20,508;2018-02-01
19:00:30;26,367;2018-02-01
19:00:37;20,508;2018-02-01
19:00:34;14,648;2018-02-01
19:00:49;20,508;2018-02-01
19:00:52;20,508;2018-02-01
19:01:00;23,438;2018-02-01
19:01:03;14,648;2018-02-01
19:01:07;14,648;2018-02-01
19:00:56;14,648;2018-02-01
19:01:11;14,648;2018-02-01
19:01:14;14,648;2018-02-01
19:01:22;14,648;2018-02-01
19:01:26;8,789;2018-02-01
19:01:29;17,578;2018-02-01
19:01:33;20,508;2018-02-01
19:01:37;17,578;2018-02-01
19:01:40;5,859;2018-02-01
19:01:44;17,578;2018-02-01
19:01:51;14,648;2018-02-01
19:01:55;23,438;2018-02-01
19:01:59;17,578;2018-02-01
19:02:06;17,578;2018-02-01
19:02:10;26,367;2018-02-01
19:02:03;20,508;2018-02-01
19:02:14;14,648;2018-02-01
19:02:17;5,859;2018-02-01
19:02:21;11,719;2018-02-01
19:02:28;14,648;2018-02-01
19:02:25;17,578;2018-02-01
19:02:32;49,805;2018-02-01
19:02:40;26,367;2018-02-01
19:02:43;8,789;2018-02-01
19:02:47;29,297;2018-02-01
19:02:54;14,648;2018-02-01
19:02:51;20,508;2018-02-01
19:02:58;17,578;2018-02-01
19:03:02;32,227;2018-02-01
19:03:05;23,438;2018-02-01
19:03:09;14,648;2018-02-01
19:03:13;5,859;2018-02-01
19:03:17;8,789;2018-02-01
19:03:20;14,648;2018-02-01
19:03:28;5,859;2018-02-01
19:03:24;14,648;2018-02-01
19:03:31;23,438;2018-02-01
19:03:39;17,578;2018-02-01
19:03:42;23,438;2018-02-01
19:03:46;14,648;2018-02-01
19:03:35;23,438;2018-02-01
19:03:50;17,578;2018-02-01
19:03:54;14,648;2018-02-01
19:03:57;29,297;2018-02-01
19:04:01;14,648;2018-02-01
19:04:05;8,789;2018-02-01
19:04:08;14,648;2018-02-01
19:04:12;29,297;2018-02-01
19:04:16;14,648;2018-02-01
19:04:23;14,648;2018-02-01
19:04:19;14,648;2018-02-01
19:04:27;20,508;2018-02-01
19:04:31;14,648;2018-02-01
19:04:34;14,648;2018-02-01
19:04:38;14,648;2018-02-01
19:04:42;20,508;2018-02-01
19:04:45;14,648;2018-02-01
19:04:49;14,648;2018-02-01
19:04:53;0;2018-02-01
19:04:56;14,648;2018-02-01
19:05:00;14,648;2018-02-01
19:05:04;14,648;2018-02-01
19:05:08;11,719;2018-02-01
19:05:11;14,648;2018-02-01
19:05:15;20,508;2018-02-01
19:05:19;14,648;2018-02-01
19:05:22;29,297;2018-02-01
19:05:26;14,648;2018-02-01
19:05:30;14,648;2018-02-01
19:05:33;14,648;2018-02-01
19:05:37;32,227;2018-02-01
19:05:41;14,648;2018-02-01
19:05:45;14,648;2018-02-01
19:05:48;20,508;2018-02-01
19:05:52;23,438;2018-02-01
19:05:56;14,648;2018-02-01
19:06:03;14,648;2018-02-01
19:06:10;20,508;2018-02-01
19:05:59;14,648;2018-02-01
19:06:14;20,508;2018-02-01
19:06:22;14,648;2018-02-01
19:06:25;14,648;2018-02-01
19:06:29;14,648;2018-02-01
19:06:18;2,93;2018-02-01
19:06:33;5,859;2018-02-01
19:06:36;14,648;2018-02-01
19:06:40;14,648;2018-02-01
19:06:47;29,297;2018-02-01
19:06:44;14,648;2018-02-01
19:06:51;14,648;2018-02-01
19:06:55;17,578;2018-02-01
19:07:02;29,297;2018-02-01
19:07:06;14,648;2018-02-01
19:07:10;20,508;2018-02-01
19:07:13;17,578;2018-02-01
19:07:17;32,227;2018-02-01
19:07:21;14,648;2018-02-01
19:07:28;17,578;2018-02-01
19:07:32;17,578;2018-02-01
19:07:36;14,648;2018-02-01
19:07:24;17,578;2018-02-01
19:07:39;14,648;2018-02-01
19:07:47;17,578;2018-02-01
19:07:50;20,508;2018-02-01
19:07:54;11,719;2018-02-01
19:07:43;11,719;2018-02-01
19:07:58;2,93;2018-02-01
19:08:01;20,508;2018-02-01
19:08:09;20,508;2018-02-01
19:08:13;43,945;2018-02-01
19:08:16;14,648;2018-02-01
19:08:24;14,648;2018-02-01
19:08:20;14,648;2018-02-01
19:08:27;23,438;2018-02-01
19:08:35;14,648;2018-02-01
19:08:31;20,508;2018-02-01
19:08:38;17,578;2018-02-01
19:08:42;32,227;2018-02-01
19:08:46;17,578;2018-02-01
19:08:53;17,578;2018-02-01
19:08:50;14,648;2018-02-01
19:08:57;20,508;2018-02-01
19:09:01;14,648;2018-02-01
19:09:08;11,719;2018-02-01
19:09:15;14,648;2018-02-01
19:09:12;14,648;2018-02-01
19:09:19;14,648;2018-02-01
19:09:23;0;2018-02-01
19:09:27;14,648;2018-02-01
19:09:30;14,648;2018-02-01
19:09:34;0;2018-02-01
19:09:38;2,93;2018-02-01
19:09:41;20,508;2018-02-01
19:09:45;14,648;2018-02-01
19:09:49;17,578;2018-02-01
19:09:56;14,648;2018-02-01
19:10:00;14,648;2018-02-01
19:10:04;14,648;2018-02-01
19:10:07;29,297;2018-02-01
19:09:52;29,297;2018-02-01
19:10:11;14,648;2018-02-01
19:10:18;23,438;2018-02-01
19:10:26;14,648;2018-02-01
19:10:22;26,367;2018-02-01
19:10:29;20,508;2018-02-01
19:10:41;17,578;2018-02-01
19:10:37;17,578;2018-02-01
19:10:44;17,578;2018-02-01
19:10:52;14,648;2018-02-01
19:10:48;2,93;2018-02-01
19:10:55;20,508;2018-02-01
19:11:03;0;2018-02-01
19:10:59;14,648;2018-02-01
19:11:06;17,578;2018-02-01
19:11:10;14,648;2018-02-01
19:11:14;14,648;2018-02-01
19:11:18;17,578;2018-02-01
19:11:21;20,508;2018-02-01
19:11:25;14,648;2018-02-01
19:11:29;14,648;2018-02-01
19:11:32;29,297;2018-02-01
19:11:36;14,648;2018-02-01
19:11:40;14,648;2018-02-01
19:11:44;14,648;2018-02-01
19:11:47;29,297;2018-02-01
19:11:51;17,578;2018-02-01
19:11:55;17,578;2018-02-01
19:11:58;14,648;2018-02-01
19:12:02;20,508;2018-02-01
19:12:06;17,578;2018-02-01
19:12:09;14,648;2018-02-01
19:12:13;11,719;2018-02-01
19:12:17;20,508;2018-02-01
19:12:21;14,648;2018-02-01
19:12:24;14,648;2018-02-01
19:12:28;0;2018-02-01
19:12:32;20,508;2018-02-01
19:12:35;14,648;2018-02-01
19:12:39;14,648;2018-02-01
19:12:43;5,859;2018-02-01
19:12:46;35,156;2018-02-01
19:12:50;14,648;2018-02-01
19:12:54;14,648;2018-02-01
19:13:01;14,648;2018-02-01
19:12:58;23,438;2018-02-01
19:13:05;20,508;2018-02-01
19:13:12;35,156;2018-02-01
19:13:16;11,719;2018-02-01
19:13:20;2,93;2018-02-01
19:13:23;14,648;2018-02-01
19:13:31;29,297;2018-02-01
19:13:27;32,227;2018-02-01
19:13:35;35,156;2018-02-01
19:13:38;14,648;2018-02-01
19:13:42;17,578;2018-02-01
19:13:46;17,578;2018-02-01
19:13:49;29,297;2018-02-01
19:13:53;14,648;2018-02-01
19:13:57;20,508;2018-02-01
19:14:00;14,648;2018-02-01
19:14:04;26,367;2018-02-01
19:14:12;23,438;2018-02-01
19:14:08;23,438;2018-02-01
19:14:15;20,508;2018-02-01
19:14:19;26,367;2018-02-01
19:14:23;35,156;2018-02-01
19:14:26;20,508;2018-02-01
19:14:30;23,438;2018-02-01
19:14:37;17,578;2018-02-01
19:14:34;17,578;2018-02-01
19:14:41;23,438;2018-02-01
19:14:45;14,648;2018-02-01
19:14:52;17,578;2018-02-01
19:14:49;32,227;2018-02-01
19:14:56;32,227;2018-02-01
19:15:00;17,578;2018-02-01
19:15:03;17,578;2018-02-01
19:15:07;17,578;2018-02-01
19:15:11;14,648;2018-02-01
19:15:14;17,578;2018-02-01
19:15:18;14,648;2018-02-01
19:15:22;14,648;2018-02-01
19:15:26;26,367;2018-02-01
19:15:29;17,578;2018-02-01
19:15:33;20,508;2018-02-01
19:15:37;17,578;2018-02-01
19:15:40;17,578;2018-02-01
19:15:44;14,648;2018-02-01
19:15:48;20,508;2018-02-01
19:15:51;20,508;2018-02-01
19:15:55;14,648;2018-02-01
19:16:06;14,648;2018-02-01
19:16:03;20,508;2018-02-01
19:16:10;20,508;2018-02-01
19:16:14;17,578;2018-02-01
19:16:17;17,578;2018-02-01
19:16:21;17,578;2018-02-01
19:16:25;11,719;2018-02-01
19:15:59;20,508;2018-02-01
19:16:29;26,367;2018-02-01
19:16:32;29,297;2018-02-01
19:16:36;17,578;2018-02-01
19:16:40;20,508;2018-02-01
19:16:43;14,648;2018-02-01
19:16:47;17,578;2018-02-01
19:16:51;11,719;2018-02-01
19:16:54;17,578;2018-02-01
19:16:58;17,578;2018-02-01
19:17:02;17,578;2018-02-01
19:17:06;17,578;2018-02-01
19:17:13;17,578;2018-02-01
19:17:09;14,648;2018-02-01
19:17:17;20,508;2018-02-01
19:17:20;17,578;2018-02-01
19:17:24;20,508;2018-02-01
19:17:31;23,438;2018-02-01
19:17:35;17,578;2018-02-01
19:17:39;17,578;2018-02-01
19:17:28;26,367;2018-02-01
19:17:43;20,508;2018-02-01
19:17:46;17,578;2018-02-01
19:17:50;20,508;2018-02-01
19:17:57;17,578;2018-02-01
19:17:54;20,508;2018-02-01
19:18:05;17,578;2018-02-01
19:18:01;14,648;2018-02-01
19:18:08;17,578;2018-02-01
19:18:12;23,438;2018-02-01
19:18:16;17,578;2018-02-01
19:18:20;14,648;2018-02-01
19:18:23;17,578;2018-02-01
19:18:27;17,578;2018-02-01
19:18:34;17,578;2018-02-01
19:18:31;17,578;2018-02-01
19:18:38;17,578;2018-02-01
19:18:42;17,578;2018-02-01
19:18:45;17,578;2018-02-01
19:18:49;17,578;2018-02-01
19:18:57;20,508;2018-02-01
19:18:53;17,578;2018-02-01
19:19:00;23,438;2018-02-01
19:19:04;11,719;2018-02-01
19:19:08;20,508;2018-02-01
19:19:15;17,578;2018-02-01
19:19:11;14,648;2018-02-01
19:19:19;14,648;2018-02-01
19:19:23;17,578;2018-02-01
19:19:26;14,648;2018-02-01
19:19:30;17,578;2018-02-01
19:19:34;20,508;2018-02-01
19:19:37;17,578;2018-02-01
19:19:41;17,578;2018-02-01
19:19:45;17,578;2018-02-01
19:19:52;20,508;2018-02-01
19:19:48;17,578;2018-02-01
19:19:56;17,578;2018-02-01
19:20:00;20,508;2018-02-01
19:20:03;14,648;2018-02-01
19:20:07;23,438;2018-02-01
19:20:11;23,438;2018-02-01
19:20:14;11,719;2018-02-01
19:20:22;23,438;2018-02-01
19:20:18;32,227;2018-02-01
19:20:25;14,648;2018-02-01
19:20:29;26,367;2018-02-01
19:20:37;26,367;2018-02-01
19:20:33;14,648;2018-02-01
19:20:40;23,438;2018-02-01
19:20:44;32,227;2018-02-01
19:20:48;26,367;2018-02-01
19:20:51;29,297;2018-02-01
19:20:55;26,367;2018-02-01
19:20:59;11,719;2018-02-01
19:21:02;20,508;2018-02-01
19:21:06;26,367;2018-02-01
19:21:14;23,438;2018-02-01
19:21:17;20,508;2018-02-01
19:21:25;23,438;2018-02-01
19:21:21;29,297;2018-02-01
19:21:28;32,227;2018-02-01
19:21:32;17,578;2018-02-01
19:21:39;17,578;2018-02-01
19:21:43;14,648;2018-02-01
19:21:47;17,578;2018-02-01
19:21:51;17,578;2018-02-01
19:21:54;17,578;2018-02-01
19:21:58;17,578;2018-02-01
19:22:05;26,367;2018-02-01
19:22:02;14,648;2018-02-01
19:22:16;14,648;2018-02-01
19:22:20;17,578;2018-02-01
19:22:24;14,648;2018-02-01
19:22:28;17,578;2018-02-01
19:22:35;20,508;2018-02-01
19:22:31;14,648;2018-02-01
19:22:39;17,578;2018-02-01
19:22:42;20,508;2018-02-01
19:22:46;20,508;2018-02-01
19:22:50;20,508;2018-02-01
19:22:53;17,578;2018-02-01
19:22:57;17,578;2018-02-01
19:23:01;14,648;2018-02-01
19:23:05;14,648;2018-02-01
19:23:08;5,859;2018-02-01
19:23:12;20,508;2018-02-01
19:23:16;20,508;2018-02-01
19:23:23;20,508;2018-02-01
19:23:27;20,508;2018-02-01
19:23:19;17,578;2018-02-01
19:23:30;17,578;2018-02-01
19:23:38;20,508;2018-02-01
19:23:34;17,578;2018-02-01
19:23:42;20,508;2018-02-01
19:23:45;17,578;2018-02-01
19:23:49;14,648;2018-02-01
19:23:53;17,578;2018-02-01
19:23:56;23,438;2018-02-01
19:24:00;17,578;2018-02-01
19:24:04;14,648;2018-02-01
19:24:15;20,508;2018-02-01
19:24:19;20,508;2018-02-01
19:24:22;8,789;2018-02-01
19:24:11;14,648;2018-02-01
19:24:26;14,648;2018-02-01
19:24:33;14,648;2018-02-01
19:24:30;23,438;2018-02-01
19:24:37;17,578;2018-02-01
19:24:41;17,578;2018-02-01
19:24:44;17,578;2018-02-01
19:24:48;17,578;2018-02-01
19:24:52;20,508;2018-02-01
19:24:59;17,578;2018-02-01
19:24:56;17,578;2018-02-01
19:25:07;17,578;2018-02-01
19:25:03;17,578;2018-02-01
19:25:14;17,578;2018-02-01
19:25:21;17,578;2018-02-01
19:25:18;17,578;2018-02-01
19:25:25;14,648;2018-02-01
19:25:29;17,578;2018-02-01
19:25:33;14,648;2018-02-01
19:25:36;17,578;2018-02-01
19:25:44;17,578;2018-02-01
19:25:40;17,578;2018-02-01
19:25:47;17,578;2018-02-01
19:25:55;17,578;2018-02-01
19:25:51;20,508;2018-02-01
19:25:58;14,648;2018-02-01
19:26:02;17,578;2018-02-01
19:26:06;17,578;2018-02-01
19:26:13;17,578;2018-02-01
19:26:10;17,578;2018-02-01
19:26:17;17,578;2018-02-01
19:26:24;17,578;2018-02-01
19:26:21;17,578;2018-02-01
19:26:28;17,578;2018-02-01
19:26:32;17,578;2018-02-01
19:26:39;17,578;2018-02-01
19:26:35;17,578;2018-02-01
19:26:43;17,578;2018-02-01
19:26:47;17,578;2018-02-01
19:26:50;14,648;2018-02-01
19:26:58;17,578;2018-02-01
19:26:54;17,578;2018-02-01
19:27:01;17,578;2018-02-01
19:27:05;17,578;2018-02-01
19:27:09;17,578;2018-02-01
19:27:12;17,578;2018-02-01
19:27:16;17,578;2018-02-01
19:27:20;17,578;2018-02-01
19:27:24;17,578;2018-02-01
19:27:27;20,508;2018-02-01
19:27:31;32,227;2018-02-01
19:27:35;14,648;2018-02-01
19:27:38;20,508;2018-02-01
19:27:46;17,578;2018-02-01
19:27:42;17,578;2018-02-01
19:27:49;17,578;2018-02-01
19:27:57;17,578;2018-02-01
19:27:53;14,648;2018-02-01
19:28:08;29,297;2018-02-01
19:28:04;17,578;2018-02-01
19:28:12;20,508;2018-02-01
19:28:15;17,578;2018-02-01
19:28:19;17,578;2018-02-01
19:28:23;17,578;2018-02-01
19:28:26;17,578;2018-02-01
19:28:34;17,578;2018-02-01
19:28:30;17,578;2018-02-01
19:28:41;17,578;2018-02-01
19:28:38;17,578;2018-02-01
19:28:45;17,578;2018-02-01
19:28:52;20,508;2018-02-01
19:28:49;17,578;2018-02-01
19:28:56;17,578;2018-02-01
19:29:00;20,508;2018-02-01
19:29:07;17,578;2018-02-01
19:29:11;14,648;2018-02-01
19:29:03;23,438;2018-02-01
19:29:15;20,508;2018-02-01
19:29:18;17,578;2018-02-01
19:29:22;17,578;2018-02-01
19:29:26;17,578;2018-02-01
19:29:29;17,578;2018-02-01
19:29:37;17,578;2018-02-01
19:29:33;26,367;2018-02-01
19:29:40;17,578;2018-02-01
19:29:44;32,227;2018-02-01
19:29:48;20,508;2018-02-01
19:29:52;23,438;2018-02-01
19:29:55;14,648;2018-02-01
19:29:59;17,578;2018-02-01
19:30:03;17,578;2018-02-01
19:30:06;17,578;2018-02-01
19:30:10;17,578;2018-02-01
19:30:14;20,508;2018-02-01
19:30:17;17,578;2018-02-01
19:30:21;17,578;2018-02-01
19:30:29;17,578;2018-02-01
19:30:25;20,508;2018-02-01
19:30:32;17,578;2018-02-01
19:30:36;17,578;2018-02-01
19:30:40;11,719;2018-02-01
19:30:43;17,578;2018-02-01
19:30:47;20,508;2018-02-01
19:30:54;14,648;2018-02-01
19:30:51;14,648;2018-02-01
19:30:58;17,578;2018-02-01
19:31:02;14,648;2018-02-01
19:31:06;17,578;2018-02-01
19:31:09;17,578;2018-02-01
19:31:13;17,578;2018-02-01
19:31:17;17,578;2018-02-01
19:31:20;17,578;2018-02-01
19:31:24;32,227;2018-02-01
19:31:28;17,578;2018-02-01
19:31:31;17,578;2018-02-01
19:31:35;17,578;2018-02-01
19:31:39;20,508;2018-02-01
19:31:46;17,578;2018-02-01
19:31:43;17,578;2018-02-01
19:31:54;17,578;2018-02-01
19:31:50;17,578;2018-02-01
19:32:01;20,508;2018-02-01
19:31:57;17,578;2018-02-01
19:32:05;17,578;2018-02-01
19:32:08;17,578;2018-02-01
19:32:12;17,578;2018-02-01
19:32:16;17,578;2018-02-01
19:32:23;20,508;2018-02-01
19:32:27;17,578;2018-02-01
19:32:31;20,508;2018-02-01
19:32:34;17,578;2018-02-01
19:32:38;14,648;2018-02-01
19:32:45;20,508;2018-02-01
19:32:42;17,578;2018-02-01
19:32:49;17,578;2018-02-01
19:32:53;17,578;2018-02-01
19:32:57;17,578;2018-02-01
19:33:00;17,578;2018-02-01
19:33:08;11,719;2018-02-01
19:33:04;17,578;2018-02-01
19:33:11;17,578;2018-02-01
19:33:15;11,719;2018-02-01
19:33:19;17,578;2018-02-01
19:33:26;17,578;2018-02-01
19:33:22;17,578;2018-02-01
19:33:30;17,578;2018-02-01
19:33:34;17,578;2018-02-01
19:33:37;17,578;2018-02-01
19:33:41;17,578;2018-02-01
19:33:45;17,578;2018-02-01
19:33:48;17,578;2018-02-01
19:33:56;20,508;2018-02-01
19:33:52;17,578;2018-02-01
19:33:59;17,578;2018-02-01
19:34:03;29,297;2018-02-01
19:34:07;17,578;2018-02-01
19:34:11;14,648;2018-02-01
19:34:18;17,578;2018-02-01
19:34:22;17,578;2018-02-01
19:34:14;17,578;2018-02-01
19:34:25;17,578;2018-02-01
19:34:29;17,578;2018-02-01
19:34:33;17,578;2018-02-01
19:34:36;17,578;2018-02-01
19:34:40;17,578;2018-02-01
19:34:44;17,578;2018-02-01
19:34:48;17,578;2018-02-01
19:34:51;17,578;2018-02-01
19:34:55;17,578;2018-02-01
19:35:02;17,578;2018-02-01
19:34:59;17,578;2018-02-01
19:35:10;17,578;2018-02-01
19:35:06;17,578;2018-02-01
19:35:13;17,578;2018-02-01
19:35:17;17,578;2018-02-01
19:35:21;17,578;2018-02-01
19:35:25;17,578;2018-02-01
19:35:28;14,648;2018-02-01
19:35:32;17,578;2018-02-01
19:35:36;17,578;2018-02-01
19:35:39;17,578;2018-02-01
19:35:43;17,578;2018-02-01
19:35:50;17,578;2018-02-01
19:35:54;20,508;2018-02-01
19:35:47;17,578;2018-02-01
19:35:58;17,578;2018-02-01
19:36:02;17,578;2018-02-01
19:36:05;14,648;2018-02-01
19:36:09;17,578;2018-02-01
19:36:13;17,578;2018-02-01
19:36:16;17,578;2018-02-01
19:36:24;17,578;2018-02-01
19:36:20;14,648;2018-02-01
19:36:28;17,578;2018-02-01
19:36:31;14,648;2018-02-01
19:36:35;17,578;2018-02-01
19:36:39;17,578;2018-02-01
19:36:42;17,578;2018-02-01
19:36:46;49,805;2018-02-01
19:36:50;17,578;2018-02-01
19:36:53;14,648;2018-02-01
19:36:57;17,578;2018-02-01
19:37:01;20,508;2018-02-01
19:37:04;20,508;2018-02-01
19:37:08;17,578;2018-02-01
19:37:12;17,578;2018-02-01
19:37:16;20,508;2018-02-01
19:37:19;17,578;2018-02-01
19:37:23;17,578;2018-02-01
19:37:27;17,578;2018-02-01
19:37:30;20,508;2018-02-01
19:37:34;17,578;2018-02-01
19:37:41;20,508;2018-02-01
19:37:38;17,578;2018-02-01
19:37:45;17,578;2018-02-01
19:37:49;29,297;2018-02-01
19:37:53;17,578;2018-02-01
19:37:56;17,578;2018-02-01
19:38:00;17,578;2018-02-01
19:38:11;17,578;2018-02-01
19:38:15;17,578;2018-02-01
19:38:18;20,508;2018-02-01
19:38:07;17,578;2018-02-01
19:38:22;17,578;2018-02-01
19:38:30;14,648;2018-02-01
19:38:26;17,578;2018-02-01
19:38:33;17,578;2018-02-01
19:38:37;17,578;2018-02-01
19:38:44;17,578;2018-02-01
19:38:41;17,578;2018-02-01
19:38:48;17,578;2018-02-01
19:38:52;17,578;2018-02-01
19:38:56;17,578;2018-02-01
19:38:59;11,719;2018-02-01
19:39:07;20,508;2018-02-01
19:39:03;26,367;2018-02-01
19:39:14;17,578;2018-02-01
19:39:18;20,508;2018-02-01
19:39:21;20,508;2018-02-01
19:39:25;14,648;2018-02-01
19:39:29;17,578;2018-02-01
19:39:33;17,578;2018-02-01
19:39:40;17,578;2018-02-01
19:39:44;17,578;2018-02-01
19:39:36;17,578;2018-02-01
19:39:47;17,578;2018-02-01
19:39:51;17,578;2018-02-01
19:39:55;17,578;2018-02-01
19:39:58;11,719;2018-02-01
19:40:02;17,578;2018-02-01
19:40:06;11,719;2018-02-01
19:40:10;14,648;2018-02-01
19:40:13;17,578;2018-02-01
19:40:17;17,578;2018-02-01
19:40:21;17,578;2018-02-01
19:40:24;17,578;2018-02-01
19:40:28;17,578;2018-02-01
19:40:32;17,578;2018-02-01
19:40:35;17,578;2018-02-01
19:40:39;17,578;2018-02-01
19:40:43;20,508;2018-02-01
19:40:47;17,578;2018-02-01
19:40:50;14,648;2018-02-01
19:40:54;14,648;2018-02-01
19:40:58;17,578;2018-02-01
19:41:01;17,578;2018-02-01
19:41:05;17,578;2018-02-01
19:41:09;17,578;2018-02-01
19:41:12;17,578;2018-02-01
19:41:16;17,578;2018-02-01
19:41:20;20,508;2018-02-01
19:41:24;17,578;2018-02-01
19:41:27;17,578;2018-02-01
19:41:31;17,578;2018-02-01
19:41:35;17,578;2018-02-01
19:41:38;17,578;2018-02-01
19:41:42;17,578;2018-02-01
19:41:46;17,578;2018-02-01
19:41:49;17,578;2018-02-01
19:41:53;17,578;2018-02-01
19:41:57;17,578;2018-02-01
19:42:01;17,578;2018-02-01
19:42:04;23,438;2018-02-01
19:42:08;20,508;2018-02-01
19:42:12;14,648;2018-02-01
19:42:15;20,508;2018-02-01
19:42:19;14,648;2018-02-01
19:42:23;17,578;2018-02-01
19:42:30;17,578;2018-02-01
19:42:34;17,578;2018-02-01
19:42:26;17,578;2018-02-01
19:42:38;20,508;2018-02-01
19:42:41;17,578;2018-02-01
19:42:49;26,367;2018-02-01
19:42:56;17,578;2018-02-01
19:42:52;17,578;2018-02-01
19:43:00;17,578;2018-02-01
19:43:03;17,578;2018-02-01
19:43:07;20,508;2018-02-01
19:43:11;26,367;2018-02-01
19:43:15;26,367;2018-02-01
19:43:18;17,578;2018-02-01
19:43:22;17,578;2018-02-01
19:43:26;20,508;2018-02-01
19:43:33;14,648;2018-02-01
19:43:29;17,578;2018-02-01
19:43:40;17,578;2018-02-01
19:43:44;17,578;2018-02-01
19:43:48;17,578;2018-02-01
19:43:37;17,578;2018-02-01
19:43:55;17,578;2018-02-01
19:43:52;17,578;2018-02-01
19:44:03;29,297;2018-02-01
19:43:59;17,578;2018-02-01
19:44:06;17,578;2018-02-01
19:44:10;17,578;2018-02-01
19:44:14;17,578;2018-02-01
19:44:18;17,578;2018-02-01
19:44:21;17,578;2018-02-01
19:44:25;17,578;2018-02-01
19:44:29;17,578;2018-02-01
19:44:32;17,578;2018-02-01
19:44:36;17,578;2018-02-01
19:44:43;17,578;2018-02-01
19:44:40;17,578;2018-02-01
19:44:47;17,578;2018-02-01
19:44:55;14,648;2018-02-01
19:45:02;17,578;2018-02-01
19:45:06;17,578;2018-02-01
19:44:58;17,578;2018-02-01
19:45:09;17,578;2018-02-01
19:45:17;17,578;2018-02-01
19:45:13;17,578;2018-02-01
19:45:20;17,578;2018-02-01
19:45:24;20,508;2018-02-01
19:45:28;20,508;2018-02-01
19:45:32;17,578;2018-02-01
19:45:35;20,508;2018-02-01
19:45:39;14,648;2018-02-01
19:45:43;20,508;2018-02-01
19:45:46;23,438;2018-02-01
19:45:50;20,508;2018-02-01
19:45:54;17,578;2018-02-01
19:45:58;17,578;2018-02-01
19:46:05;17,578;2018-02-01
19:46:09;17,578;2018-02-01
19:46:12;20,508;2018-02-01
19:46:20;14,648;2018-02-01
19:46:16;14,648;2018-02-01
19:46:23;20,508;2018-02-01
19:46:31;20,508;2018-02-01
19:46:35;20,508;2018-02-01
19:46:38;14,648;2018-02-01
19:46:42;20,508;2018-02-01
19:46:46;20,508;2018-02-01
19:46:53;20,508;2018-02-01
19:46:49;14,648;2018-02-01
19:46:57;14,648;2018-02-01
19:47:04;20,508;2018-02-01
19:47:08;20,508;2018-02-01
19:47:15;20,508;2018-02-01
19:47:12;11,719;2018-02-01
19:47:19;20,508;2018-02-01
19:47:23;20,508;2018-02-01
19:47:26;17,578;2018-02-01
19:47:30;14,648;2018-02-01
19:47:34;20,508;2018-02-01
19:47:38;14,648;2018-02-01
19:47:45;14,648;2018-02-01
19:47:41;14,648;2018-02-01
19:47:52;20,508;2018-02-01
19:47:56;20,508;2018-02-01
19:48:00;20,508;2018-02-01
19:48:07;14,648;2018-02-01
19:48:03;17,578;2018-02-01
19:48:11;20,508;2018-02-01
19:48:15;17,578;2018-02-01
19:48:22;20,508;2018-02-01
19:48:18;17,578;2018-02-01
19:48:26;17,578;2018-02-01
19:48:29;14,648;2018-02-01
19:48:33;14,648;2018-02-01
19:48:37;14,648;2018-02-01
19:48:40;14,648;2018-02-01
19:48:44;14,648;2018-02-01
19:48:48;17,578;2018-02-01
19:48:55;17,578;2018-02-01
19:48:52;14,648;2018-02-01
19:48:59;23,438;2018-02-01
19:49:03;26,367;2018-02-01
19:49:06;26,367;2018-02-01
19:49:10;26,367;2018-02-01
19:49:14;32,227;2018-02-01
19:49:18;26,367;2018-02-01
19:49:21;23,438;2018-02-01
19:49:25;20,508;2018-02-01
19:49:29;20,508;2018-02-01
19:49:32;23,438;2018-02-01
19:49:36;20,508;2018-02-01
19:49:40;26,367;2018-02-01
19:49:43;20,508;2018-02-01
19:49:51;26,367;2018-02-01
